2012-11-01,18.238739
2012-11-02,17.635202
2012-11-05,17.87429
2012-11-06,17.820175
2012-11-07,17.138319
2012-11-08,16.51638
2012-11-09,16.802315
2012-11-12,16.6724
2012-11-13,16.674545
2012-11-14,16.489651
2012-11-15,16.143816
2012-11-16,16.207079
2012-11-19,17.37575
2012-11-20,17.227705
2012-11-21,17.25197
2012-11-23,17.552961
2012-11-26,18.106733
2012-11-27,17.960846
2012-11-28,17.904333
2012-11-29,18.101509
2012-11-30,17.976198
2012-12-03,18.004152
2012-12-04,17.686565
2012-12-05,16.548313
2012-12-06,16.807846
2012-12-07,16.378162
2012-12-10,16.272814
2012-12-11,16.628176
2012-12-12,16.554764
2012-12-13,16.268822
2012-12-14,15.657608
2012-12-17,15.935268
2012-12-18,16.398117
2012-12-19,16.165003
2012-12-20,16.02434
2012-12-21,15.950623
2012-12-24,15.97643
2012-12-26,15.756212
2012-12-27,15.819472
2012-12-28,15.651472
2012-12-31,16.34499
2013-01-02,16.862825
2013-01-03,16.649977
2013-01-04,16.186195
2013-01-07,16.090988
2013-01-08,16.134289
2013-01-09,15.882132
2013-01-10,16.079002
2013-01-11,15.980413
2013-01-14,15.410672
2013-01-15,14.924469
2013-01-16,15.543972
2013-01-17,15.439238
2013-01-18,15.356928
2013-01-22,15.503428
2013-01-23,15.787225
2013-01-24,13.83659
2013-01-25,13.510406
2013-01-28,13.816011
2013-01-29,14.075235
2013-01-30,14.031008
2013-01-31,13.989852
2013-02-01,13.932416
2013-02-04,13.585349
2013-02-05,14.062027
2013-02-06,14.046982
2013-02-07,14.464649
2013-02-08,14.673488
2013-02-11,14.826404
2013-02-12,14.454765
2013-02-13,14.42727
2013-02-14,14.414294
2013-02-15,14.215655
2013-02-19,14.2104
2013-02-20,13.866258
2013-02-21,13.780062
2013-02-22,13.926805
2013-02-25,13.679355
2013-02-26,13.869967
2013-02-27,13.734033
2013-02-28,13.636104
2013-03-01,13.298446
2013-03-04,12.976542
2013-03-05,13.319146
2013-03-06,13.149852
2013-03-07,13.301845
2013-03-08,13.337064
2013-03-11,13.527052
2013-03-12,13.235426
2013-03-13,13.232952
